learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
71000.0,10.640625,-2.7527372973660613E-12,71000.0,56.2,41.80585209917452,42.29249011857708,36.151603498542286,71000.0,-1.0,21.0
72000.0,10.78125,-2.7891170854369785E-12,72000.0,54.1,40.1619928272611,41.229193341869404,37.6358695652174,72000.0,-1.0,29.0
73000.0,10.953125,-2.8335812708569884E-12,73000.0,57.99999999999999,44.763079642433,45.24119947848761,39.481268011527376,73000.0,-1.0,30.0
74000.0,11.125,-2.8780454562769983E-12,74000.0,58.199999999999996,44.716965411071676,44.99999999999999,39.42028985507246,74000.0,-1.0,35.0
75000.0,11.328125,-2.930594039046101E-12,75000.0,59.4,46.991091630990105,47.27272727272727,40.72992700729926,75000.0,-1.0,38.0
76000.0,11.546875,-2.98718482048975E-12,76000.0,58.9,46.261935799356976,47.77636594663278,42.03102961918194,76000.0,-1.0,42.0
77000.0,11.78125,-3.0478178006079452E-12,77000.0,60.099999999999994,48.70074017503461,47.63779527559055,43.64406779661017,77000.0,-1.0,43.0
78000.0,12.03125,-3.1124929794006868E-12,78000.0,61.5,49.97901717213845,48.18304172274562,44.60431654676258,78000.0,-1.0,49.0
79000.0,12.296875,-3.1812103568679745E-12,79000.0,59.3,47.62053069282465,44.62585034013605,39.8818316100443,79000.0,-1.0,44.0
80000.0,12.546875,-3.245885535660716E-12,80000.0,56.10000000000001,43.28473131948913,42.6892950391645,38.25597749648384,80000.0,-1.0,45.0
81000.0,12.765625,-3.302476317104365E-12,81000.0,54.50000000000001,40.811314275010155,41.13842173350582,35.369318181818194,81000.0,-1.0,49.0
82000.0,12.984375,-3.3590670985480138E-12,82000.0,55.800000000000004,42.998412467098355,42.820181112548525,37.037037037037045,82000.0,-1.0,30.0
83000.0,13.15625,-3.4035312839680237E-12,83000.0,52.300000000000004,38.00299457233764,37.483617300131066,32.24431818181819,83000.0,-1.0,35.0
84000.0,13.328125,-3.4479954693880336E-12,84000.0,55.400000000000006,41.359923846789,43.11224489795919,35.17441860465117,84000.0,-1.0,29.0
85000.0,13.46875,-3.4843752574589507E-12,85000.0,52.800000000000004,39.07342555792349,39.87261146496816,33.144475920679895,85000.0,-1.0,18.0
86000.0,13.578125,-3.512670648180775E-12,86000.0,53.400000000000006,39.31738569921738,40.862944162436555,30.343796711509718,86000.0,-1.0,26.0
87000.0,13.734375,-3.5530926349262385E-12,87000.0,55.00000000000001,41.05048043858443,41.099476439790585,33.726067746686304,87000.0,-1.0,25.0
88000.0,13.875,-3.5894724229971557E-12,88000.0,57.49999999999999,45.200321835286346,44.9481865284974,40.725244072524404,88000.0,-1.0,29.0
89000.0,14.046875,-3.6339366084171656E-12,89000.0,54.6,42.070926112359444,41.94373401534527,37.63736263736264,89000.0,-1.0,36.0
90000.0,14.21875,-3.6784007938371755E-12,90000.0,59.5,47.872556767429224,47.33420026007802,41.389290882778575,90000.0,-1.0,31.0
91000.0,14.40625,-3.726907177931732E-12,91000.0,60.6,49.41753131876455,48.49673202614379,44.81792717086835,91000.0,-1.0,40.0
92000.0,14.609375,-3.779455760700835E-12,92000.0,58.4,45.63519911761746,45.19104084321475,40.401146131805156,92000.0,-1.0,36.0
93000.0,14.75,-3.815835548771752E-12,93000.0,61.4,50.132613658237865,50.51282051282051,43.567251461988306,93000.0,-1.0,15.0
94000.0,14.84375,-3.84008874081903E-12,94000.0,61.7,50.107600839963936,51.210191082802545,45.05021520803443,94000.0,-1.0,18.0
95000.0,14.953125,-3.8683841315408544E-12,95000.0,60.8,48.759710492364285,48.48883048620237,44.23897581792318,95000.0,-1.0,21.0
96000.0,15.078125,-3.9007217209372254E-12,96000.0,61.0,49.791699924301334,49.15254237288135,44.36519258202568,96000.0,-1.0,22.0
97000.0,15.203125,-3.9330593103335964E-12,97000.0,61.199999999999996,49.98923737453808,50.44699872286079,45.5056179775281,97000.0,-1.0,25.0
98000.0,15.34375,-3.9694390984045136E-12,98000.0,60.199999999999996,48.63621405018939,49.29936305732484,43.7057991513437,98000.0,-1.0,31.0
99000.0,15.53125,-4.01794548249907E-12,99000.0,62.0,50.65466969144884,50.967741935483865,45.2449567723343,99000.0,-1.0,37.0
100000.0,15.71875,-4.0664518665936265E-12,100000.0,61.199999999999996,49.82107592407463,49.347258485639685,45.12022630834512,100000.0,-1.0,38.0
