learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
44000.0,2.713440999,-7.019691270155213E-13,44000.0,90.8,81.50344799855245,81.41414141414141,80.46709129511677,44000.0,-1.0,15.0
45000.0,2.768807798,-7.162925575135484E-13,45000.0,91.8,83.600721568251,82.47863247863249,83.4008097165992,45000.0,-1.0,16.0
46000.0,2.820280993,-7.29608709872183E-13,46000.0,91.7,83.32717309206615,83.36673346693388,82.2269807280514,46000.0,-1.0,15.0
47000.0,2.871982435,-7.429839098929533E-13,47000.0,91.4,82.69366990791423,83.0708661417323,81.62393162393164,47000.0,-1.0,16.0
48000.0,2.928847367,-7.576949084695017E-13,48000.0,90.9,81.79606795067735,80.88235294117648,81.57894736842107,48000.0,-1.0,18.0
49000.0,2.989164054,-7.73298878533145E-13,49000.0,90.4,80.79961599231986,81.10236220472441,80.64516129032259,49000.0,-1.0,19.0
50000.0,3.050435729,-7.89149904675368E-13,50000.0,92.60000000000001,85.19905273937532,85.34653465346535,84.89795918367348,50000.0,-1.0,18.0
51000.0,3.110039029,-8.045693210119176E-13,51000.0,90.4,80.74330829963414,81.02766798418973,80.12422360248448,51000.0,-1.0,18.0
52000.0,3.178008779,-8.221531439469094E-13,52000.0,86.9,73.78112240813385,73.1006160164271,73.53535353535354,52000.0,-1.0,20.0
53000.0,3.244737524,-8.394159180008704E-13,53000.0,91.4,82.79924316669934,82.76553106212425,82.62626262626263,53000.0,-1.0,20.0
54000.0,3.314331573,-8.574199482488137E-13,54000.0,88.2,76.4014159150451,77.13178294573643,75.05285412262155,54000.0,-1.0,21.0
55000.0,3.390413192,-8.771023174954786E-13,55000.0,90.4,80.79946238494678,81.35922330097088,80.64516129032259,55000.0,-1.0,24.0
56000.0,3.468471488,-8.972960544957056E-13,56000.0,90.60000000000001,81.17402014780397,81.23752495009981,80.61855670103093,56000.0,-1.0,23.0
57000.0,3.549853245,-9.183495732334754E-13,57000.0,91.4,82.77512728379781,82.86852589641434,82.52032520325204,57000.0,-1.0,26.0
58000.0,3.633151335,-9.398988486888509E-13,58000.0,89.5,78.98722423233326,79.65116279069768,79.53216374269006,58000.0,-1.0,24.0
59000.0,3.698127502,-9.56708229560819E-13,59000.0,89.4,78.799067158955,78.67203219315896,77.54237288135593,59000.0,-1.0,16.0
60000.0,3.752658859,-9.708155306159624E-13,60000.0,88.4,76.77398686528912,76.65995975855131,75.73221757322176,60000.0,-1.0,16.0
61000.0,3.806462021,-9.847344471038217E-13,61000.0,88.5,77.00073597644875,76.33744855967079,76.14107883817427,61000.0,-1.0,12.0
62000.0,3.854124161,-9.970646768084005E-13,62000.0,89.1,78.19040377766217,78.58546168958743,78.28685258964144,62000.0,-1.0,14.0
63000.0,3.907239497,-1.0108056522181465E-12,63000.0,90.10000000000001,80.083528474519,80.43478260869566,78.75536480686695,63000.0,-1.0,16.0
64000.0,3.96342405,-1.0253406362608076E-12,64000.0,89.2,78.36737800603309,79.11025145067698,77.82340862422998,64000.0,-1.0,15.0
65000.0,4.021636302,-1.0404001874849201E-12,65000.0,91.60000000000001,83.19758045158504,81.69934640522877,82.5,65000.0,-1.0,16.0
66000.0,4.075082161,-1.0542266694311468E-12,66000.0,88.8,77.57317752031429,76.66666666666667,76.32135306553911,66000.0,-1.0,18.0
67000.0,4.135029437,-1.0697350726048982E-12,67000.0,87.8,75.50122092276057,74.8971193415638,74.15254237288136,67000.0,-1.0,21.0
68000.0,4.207045284,-1.088365623727441E-12,68000.0,90.2,80.30419962698566,79.45492662473795,79.05982905982907,68000.0,-1.0,19.0
69000.0,4.273650169,-1.105596355110821E-12,69000.0,88.2,76.4159428226519,76.5873015873016,76.5873015873016,69000.0,-1.0,20.0
70000.0,4.33375634,-1.1211458645347094E-12,70000.0,92.2,84.39775327647182,84.76562500000001,83.81742738589213,70000.0,-1.0,18.0
71000.0,4.392058515,-1.1362286789032322E-12,71000.0,90.8,81.58939549180329,81.30081300813009,80.87318087318089,71000.0,-1.0,18.0
72000.0,4.450688433,-1.1513962806202474E-12,72000.0,92.10000000000001,84.13782025540118,84.00809716599191,84.1683366733467,72000.0,-1.0,18.0
73000.0,4.51252573,-1.1673936335783868E-12,73000.0,89.8,79.59681710346814,78.52631578947368,79.55911823647295,73000.0,-1.0,19.0
74000.0,4.578509676,-1.1844637275983893E-12,74000.0,92.30000000000001,84.5599794667779,84.66135458167332,83.72093023255815,74000.0,-1.0,22.0
75000.0,4.651638049,-1.2033820899927785E-12,75000.0,91.3,82.60180941182118,82.31707317073172,82.38866396761134,75000.0,-1.0,22.0
76000.0,4.720723383,-1.2212545153064035E-12,76000.0,93.10000000000001,86.16114048247479,86.08870967741936,85.91836734693878,76000.0,-1.0,21.0
77000.0,4.792403503,-1.2397982136139443E-12,77000.0,92.60000000000001,85.1096453278494,84.80492813141684,83.87799564270153,77000.0,-1.0,21.0
78000.0,4.863659313,-1.2582321426210307E-12,78000.0,91.60000000000001,83.20302345577797,83.52941176470588,82.99595141700405,78000.0,-1.0,22.0
