learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),members size
80000.0,3.415739506,-8.836542530399234E-13,80000.0,68.10000000000001,36.20000000000001,67.38241308793457,6.1764705882353,80000.0,-1.0,12.0
81000.0,3.458231358,-8.946469255412623E-13,81000.0,68.89999999999999,37.807960581045606,68.5540950455005,18.79895561357701,81000.0,-1.0,19.0
82000.0,3.509331104,-9.078664663765169E-13,82000.0,69.8,39.599999999999994,69.67871485943775,26.876513317191282,82000.0,-1.0,23.0
83000.0,3.57007095,-9.235799079760912E-13,83000.0,70.5,41.00094398489623,70.47047047047047,-79.87804878048779,83000.0,-1.0,26.0
84000.0,3.637700625,-9.410757532653712E-13,84000.0,68.5,37.000000000000014,68.436873747495,37.000000000000014,84000.0,-1.0,31.0
85000.0,3.72084939,-9.625863982364537E-13,85000.0,72.8,45.612835370852466,72.77277277277278,-40.20618556701036,85000.0,-1.0,35.0
86000.0,3.790393484,-9.805775050901706E-13,86000.0,70.7,41.39999999999999,70.7,4.870129870129873,86000.0,-1.0,15.0
87000.0,3.831597298,-9.91236961239742E-13,87000.0,69.3,38.59999999999999,69.3,38.59999999999999,87000.0,-1.0,14.0
88000.0,3.871998478,-1.001688775399493E-12,88000.0,70.7,41.39999999999999,70.7,41.39999999999999,88000.0,-1.0,18.0
89000.0,3.917704619,-1.013512986763898E-12,89000.0,69.1,38.19999999999999,69.1,38.19999999999999,89000.0,-1.0,17.0
90000.0,3.969815033,-1.0269939881335532E-12,90000.0,71.3,42.599999999999994,71.3,42.599999999999994,90000.0,-1.0,25.0
91000.0,4.022633431,-1.040658145470338E-12,91000.0,69.39999999999999,38.79999999999999,69.39999999999999,38.79999999999999,91000.0,-1.0,21.0
92000.0,4.071188284,-1.0532193206664592E-12,92000.0,71.6,43.199999999999996,71.6,43.199999999999996,92000.0,-1.0,20.0
93000.0,4.122985415,-1.0666192754999634E-12,93000.0,71.5,42.99999999999999,71.5,42.99999999999999,93000.0,-1.0,22.0
94000.0,4.168653849,-1.0784337320365014E-12,94000.0,70.5,40.99999999999999,70.5,40.99999999999999,94000.0,-1.0,18.0
95000.0,4.208018559,-1.088617410665999E-12,95000.0,67.9,35.80000000000001,67.9,35.80000000000001,95000.0,-1.0,18.0
96000.0,4.252707524,-1.1001784778717493E-12,96000.0,72.7,45.4,72.7,45.4,96000.0,-1.0,18.0
97000.0,4.297153905,-1.1116767884232106E-12,97000.0,72.3,44.599999999999994,72.3,44.599999999999994,97000.0,-1.0,19.0
98000.0,4.348375219,-1.1249277789870072E-12,98000.0,70.6,41.19999999999999,70.6,41.19999999999999,98000.0,-1.0,23.0
99000.0,4.411058972,-1.1411441107177074E-12,99000.0,69.69999999999999,39.39999999999999,69.69999999999999,39.39999999999999,99000.0,-1.0,30.0
100000.0,4.491590705,-1.1619777276387647E-12,100000.0,66.9,33.80000000000001,66.9,33.80000000000001,100000.0,-1.0,34.0
